timestamp,wind_power_kw,h2_flow,specific_energy_kwh_per_kg,psu_voltage_vdc,psu_power_kw,psu_current_a,calc_h2_prod_rate,lfl_percent,pressure_pt307,temp_te218_c,temp_te219_c,experiment,sample_index,energy_kwh_est,h2_mass_kg_est,power_tracking_ratio
2025-06-04 10:32:00,350.14,7.305,47.6386037,346.1,348.0,993.0,7.423,0.123,28.967,58.333,59.028,windIEA3.4-7ms-C_1-200.csv,0,0.09666666666666666,0.002029166666500485,0.9938881590221055
2025-06-04 10:32:00,585.7,7.276,47.96591534,346.433,349.0,997.0,8.024,0.119,28.966,58.333,59.028,windIEA3.4-7ms-C_1-200.csv,1,0.09694444444444444,0.0020211111110309617,0.5958681919071196
2025-06-04 10:32:00,778.3,7.251,58.19886912,352.2,422.0,1181.0,9.377,0.119,28.967,58.333,59.028,windIEA3.4-7ms-C_1-200.csv,2,0.11722222222222223,0.002014166666718596,0.542207375048182
2025-06-04 10:32:00,903.86,7.166,68.93664527,357.7,494.0,1359.0,10.786,0.119,28.981,58.333,59.028,windIEA3.4-7ms-C_1-200.csv,3,0.13722222222222222,0.0019905555555361333,0.5465448188878809
2025-06-04 10:32:00,982.63,7.405,77.24510466,363.333,572.0,1550.0,12.051,0.119,29.01,58.102,59.028,windIEA3.4-7ms-C_1-200.csv,4,0.15888888888888889,0.0020569444444181934,0.5821112728086869
2025-06-04 10:32:00,1022.8,7.988,81.62243365,369.333,652.0,1731.0,13.464,0.119,29.074,58.102,59.028,windIEA3.4-7ms-C_1-200.csv,5,0.1811111111111111,0.002218888888901821,0.637465780211185
2025-06-04 10:32:00,1056.3,8.703,84.22383086,374.7,733.0,1919.0,14.813,0.119,29.12,58.102,59.028,windIEA3.4-7ms-C_1-200.csv,6,0.2036111111111111,0.002417500000083837,0.6939316482060021
2025-06-04 10:33:00,1068.2,9.516,85.64522909,381.467,815.0,2101.0,16.241,0.119,29.189,58.102,59.028,windIEA3.4-7ms-C_1-200.csv,7,0.2263888888888889,0.0026433333332670393,0.762965736753417
2025-06-04 10:33:00,1089.2,10.342,87.21717269,387.1,902.0,2288.0,17.856,0.119,29.308,58.102,59.028,windIEA3.4-7ms-C_1-200.csv,8,0.25055555555555553,0.002872777777905237,0.8281307381564451
2025-06-04 10:33:00,1089.6,11.341,87.02936249,390.667,987.0,2470.0,19.068,0.119,29.41,58.102,59.028,windIEA3.4-7ms-C_1-200.csv,9,0.27416666666666667,0.0031502777777806822,0.9058370044052865
2025-06-04 10:33:00,1104.2,13.345,80.92918696,397.333,1080.0,2657.0,20.548,0.119,29.518,58.102,58.796,windIEA3.4-7ms-C_1-200.csv,10,0.3,0.003706944444508973,0.9780836804926644
2025-06-04 10:33:00,1111.7,14.811,76.83478496,400.267,1138.0,2777.0,20.826,0.119,29.629,58.102,58.796,windIEA3.4-7ms-C_1-200.csv,11,0.3161111111111111,0.004114166666512801,1.0236574615453808
2025-06-04 10:33:00,1125.0,16.31,71.12201104,401.633,1160.0,2819.0,21.027,0.119,29.734,58.102,58.796,windIEA3.4-7ms-C_1-200.csv,12,0.32222222222222224,0.004530555555311843,1.031111111111111
2025-06-04 10:33:00,1121.3,17.088,67.64981273,400.5,1156.0,2813.0,20.971,0.119,29.818,58.102,58.796,windIEA3.4-7ms-C_1-200.csv,13,0.3211111111111111,0.00474666666695311,1.0309462231338624
2025-06-04 10:33:00,1119.8,19.134,60.41601338,402.333,1156.0,2811.0,20.948,0.119,29.896,58.102,58.796,windIEA3.4-7ms-C_1-200.csv,14,0.3211111111111111,0.005314999999940597,1.032327201285944
2025-06-04 10:33:00,1099.4,20.177,56.20260693,400.3,1134.0,2757.0,20.639,0.119,29.94,57.87,58.796,windIEA3.4-7ms-C_1-200.csv,15,0.315,0.005604722222090704,1.0314717118428234
2025-06-04 10:33:00,1091.5,20.879,54.26505101,400.233,1133.0,2765.0,20.518,0.123,29.987,57.87,58.796,windIEA3.4-7ms-C_1-200.csv,16,0.31472222222222224,0.005799722222028779,1.038021071919377
2025-06-04 10:33:00,1068.0,21.459,52.4721562,399.567,1126.0,2750.0,20.157,0.119,30.023,57.87,58.796,windIEA3.4-7ms-C_1-200.csv,17,0.31277777777777777,0.005960833333884948,1.054307116104869
2025-06-04 10:33:00,1047.9,21.914,50.28748745,398.233,1102.0,2703.0,19.845,0.119,30.035,57.87,58.796,windIEA3.4-7ms-C_1-200.csv,18,0.3061111111111111,0.006087222222336565,1.0516270636511116
2025-06-04 10:33:00,1023.5,22.087,48.98809254,397.567,1082.0,2659.0,19.463,0.119,30.034,57.87,58.796,windIEA3.4-7ms-C_1-200.csv,19,0.3005555555555556,0.0061352777781691435,1.0571568148510015
2025-06-04 10:33:00,1002.5,22.124,46.82697523,394.4,1036.0,2568.0,19.131,0.119,30.024,57.87,58.796,windIEA3.4-7ms-C_1-200.csv,20,0.2877777777777778,0.006145555555623655,1.0334164588528678
2025-06-04 10:33:00,983.75,22.072,46.03117071,393.333,1016.0,2524.0,18.833,0.119,29.996,57.87,58.565,windIEA3.4-7ms-C_1-200.csv,21,0.2822222222222222,0.006131111111647463,1.0327827191867853
2025-06-04 10:33:00,964.72,22.031,45.11824248,391.3,994.0,2469.0,18.519,0.119,29.976,57.639,58.565,windIEA3.4-7ms-C_1-200.csv,22,0.2761111111111111,0.006119722221748897,1.030350775354507
2025-06-04 10:33:00,959.58,21.771,45.74893207,391.467,996.0,2481.0,18.436,0.119,29.93,57.639,58.565,windIEA3.4-7ms-C_1-200.csv,23,0.27666666666666667,0.006047499999417291,1.037954104920903
2025-06-04 10:33:00,957.94,21.694,45.54254633,390.6,988.0,2467.0,18.41,0.119,29.897,57.639,58.565,windIEA3.4-7ms-C_1-200.csv,24,0.27444444444444444,0.0060261111106047465,1.031379835897864
2025-06-04 10:33:00,940.17,21.3,46.43192488,391.6,989.0,2469.0,18.122,0.119,29.863,57.639,58.565,windIEA3.4-7ms-C_1-200.csv,25,0.2747222222222222,0.005916666667001685,1.0519374155737793
2025-06-04 10:33:00,937.0,20.871,46.42805807,390.367,969.0,2429.0,18.07,0.119,29.833,57.639,58.565,windIEA3.4-7ms-C_1-200.csv,26,0.26916666666666667,0.005797500000125822,1.0341515474919958
2025-06-04 10:33:00,906.66,20.686,46.69825002,390.4,966.0,2422.0,17.574,0.119,29.803,57.639,58.565,windIEA3.4-7ms-C_1-200.csv,27,0.2683333333333333,0.005746111111624335,1.06544901065449
2025-06-04 10:33:00,905.0,20.429,45.71932057,388.433,934.0,2357.0,17.546,0.119,29.776,57.639,58.565,windIEA3.4-7ms-C_1-200.csv,28,0.2594444444444444,0.005674722222680756,1.0320441988950275
2025-06-04 10:33:00,876.8,20.038,45.06437768,386.533,903.0,2277.0,17.079,0.119,29.747,57.639,58.565,windIEA3.4-7ms-C_1-200.csv,29,0.25083333333333335,0.005566111111407971,1.029881386861314
2025-06-04 10:33:00,869.96,19.69,45.45454545,386.367,895.0,2275.0,16.965,0.119,29.716,57.639,58.565,windIEA3.4-7ms-C_1-200.csv,30,0.24861111111111112,0.00546944444499139,1.0287829325486229
2025-06-04 10:33:00,849.5,19.38,46.23323013,384.667,896.0,2274.0,16.622,0.119,29.686,57.639,58.565,windIEA3.4-7ms-C_1-200.csv,31,0.24888888888888888,0.005383333333817592,1.0547380812242495
2025-06-04 10:33:00,843.83,19.079,45.8095288,384.467,874.0,2228.0,16.526,0.119,29.647,57.639,58.565,windIEA3.4-7ms-C_1-200.csv,32,0.2427777777777778,0.005299722222372604,1.035753647061612
2025-06-04 10:33:00,831.28,18.857,45.34125259,383.467,855.0,2188.0,16.306,0.119,29.62,57.639,58.333,windIEA3.4-7ms-C_1-200.csv,33,0.2375,0.005238055555006447,1.0285343085362333
2025-06-04 10:33:00,828.06,18.499,46.16465755,383.167,854.0,2185.0,16.252,0.119,29.59,57.639,58.333,windIEA3.4-7ms-C_1-200.csv,34,0.23722222222222222,0.005138611111006113,1.0313262323986185
2025-06-04 10:33:00,823.54,18.205,46.74539962,382.3,851.0,2181.0,16.175,0.119,29.57,57.639,58.333,windIEA3.4-7ms-C_1-200.csv,35,0.2363888888888889,0.005056944443956577,1.0333438570075528
2025-06-04 10:33:00,829.22,18.048,46.8195922,382.667,845.0,2167.0,16.271,0.119,29.543,57.639,58.333,windIEA3.4-7ms-C_1-200.csv,36,0.23472222222222222,0.0050133333331814495,1.0190299317430838
2025-06-04 10:33:00,825.32,17.835,47.4908887,382.133,847.0,2172.0,16.205,0.119,29.521,57.639,58.333,windIEA3.4-7ms-C_1-200.csv,37,0.23527777777777778,0.004954166666874309,1.026268598846508
2025-06-04 10:33:00,819.57,17.681,47.90453029,381.733,847.0,2172.0,16.108,0.119,29.492,57.639,58.333,windIEA3.4-7ms-C_1-200.csv,38,0.23527777777777778,0.0049113888885555295,1.033468770208768
2025-06-04 10:33:00,818.27,17.455,48.12374678,380.6,840.0,2157.0,16.085,0.119,29.477,57.639,58.333,windIEA3.4-7ms-C_1-200.csv,39,0.23333333333333334,0.004848611110851941,1.0265560267393403
2025-06-04 10:33:00,797.14,17.294,48.57175899,381.7,840.0,2155.0,15.724,0.119,29.453,57.639,58.333,windIEA3.4-7ms-C_1-200.csv,40,0.23333333333333334,0.0048038888890429565,1.0537672178036481
2025-06-04 10:33:00,785.42,17.246,47.43128841,380.133,818.0,2109.0,15.523,0.119,29.433,57.639,58.333,windIEA3.4-7ms-C_1-200.csv,41,0.22722222222222221,0.004790555556030746,1.041480991062107
2025-06-04 10:33:00,769.09,17.142,45.96896511,378.433,788.0,2042.0,15.24,0.119,29.412,57.639,58.333,windIEA3.4-7ms-C_1-200.csv,42,0.21888888888888888,0.004761666667176551,1.0245874995124107
2025-06-04 10:33:00,764.69,16.832,46.81558935,378.367,788.0,2043.0,15.164,0.119,29.391,57.639,58.333,windIEA3.4-7ms-C_1-200.csv,43,0.21888888888888888,0.004675555555916308,1.0304829407995395
2025-06-04 10:33:00,759.69,16.656,47.01008646,378.167,783.0,2032.0,15.077,0.119,29.366,57.639,58.102,windIEA3.4-7ms-C_1-200.csv,44,0.2175,0.004626666666207191,1.030683568297595
2025-06-04 10:33:00,763.28,16.48,47.20873786,376.7,778.0,2022.0,15.139,0.119,29.34,57.639,58.102,windIEA3.4-7ms-C_1-200.csv,45,0.21611111111111111,0.004577777778173185,1.019285190231632
2025-06-04 10:33:00,761.66,16.191,48.11314928,377.533,779.0,2025.0,15.104,0.119,29.308,57.87,58.102,windIEA3.4-7ms-C_1-200.csv,46,0.21638888888888888,0.0044975000000434156,1.022766063597931
2025-06-04 10:33:00,746.74,16.191,48.11314928,377.533,779.0,2025.0,15.104,0.119,29.308,57.87,58.102,windIEA3.4-7ms-C_1-200.csv,47,0.21638888888888888,0.0044975000000434156,1.0432011141762862
2025-06-04 10:33:00,751.16,15.849,48.1418386,375.467,763.0,1990.0,14.921,0.119,29.273,57.87,58.102,windIEA3.4-7ms-C_1-200.csv,48,0.21194444444444444,0.004402500000165022,1.0157622876617498
2025-06-04 10:33:00,729.52,15.691,48.94525524,377.333,768.0,2000.0,14.542,0.119,29.252,57.87,58.102,windIEA3.4-7ms-C_1-200.csv,49,0.21333333333333335,0.004358611111276603,1.0527470117337427
2025-06-04 10:33:00,728.27,15.691,48.94525524,377.333,768.0,2000.0,14.542,0.119,29.252,57.87,58.102,windIEA3.4-7ms-C_1-200.csv,50,0.21333333333333335,0.004358611111276603,1.0545539429057904
2025-06-04 10:33:00,714.08,15.099,48.34757269,373.5,730.0,1916.0,14.27,0.119,29.206,57.87,58.333,windIEA3.4-7ms-C_1-200.csv,51,0.20277777777777778,0.004194166666400595,1.0222944207931883
2025-06-04 10:33:00,699.66,15.099,48.34757269,373.5,730.0,1916.0,14.27,0.119,29.206,57.87,58.333,windIEA3.4-7ms-C_1-200.csv,52,0.20277777777777778,0.004194166666400595,1.0433639196181004
2025-06-04 10:33:00,692.46,14.55,49.07216495,372.533,714.0,1880.0,13.886,0.119,29.173,57.87,58.333,windIEA3.4-7ms-C_1-200.csv,53,0.19833333333333333,0.004041666666539303,1.031106489905554
2025-06-04 10:33:00,685.03,14.393,49.05162232,373.267,706.0,1860.0,13.76,0.119,29.146,57.87,58.333,windIEA3.4-7ms-C_1-200.csv,54,0.19611111111111112,0.0039980555552624406,1.0306117980234442
2025-06-04 10:33:00,702.79,14.173,49.31912792,372.167,699.0,1845.0,14.076,0.119,29.127,57.87,58.333,windIEA3.4-7ms-C_1-200.csv,55,0.19416666666666665,0.00393694444438722,0.9946072084121858
2025-06-04 10:33:00,703.37,13.999,51.28937781,373.567,718.0,1887.0,14.087,0.119,29.11,57.87,58.333,windIEA3.4-7ms-C_1-200.csv,56,0.19944444444444445,0.0038886111113158863,1.0207998635142244
2025-06-04 10:33:00,705.61,13.847,52.14125803,373.3,722.0,1896.0,14.127,0.119,29.1,57.87,58.333,windIEA3.4-7ms-C_1-200.csv,57,0.20055555555555554,0.0038463888892010215,1.0232281288530491
2025-06-04 10:33:00,713.17,13.838,52.03064027,373.633,720.0,1891.0,14.261,0.119,29.084,57.87,58.333,windIEA3.4-7ms-C_1-200.csv,58,0.2,0.003843888888588532,1.0095769592102866
2025-06-04 10:33:00,705.18,13.854,52.6201819,373.767,729.0,1912.0,14.119,0.119,29.075,57.87,58.333,windIEA3.4-7ms-C_1-200.csv,59,0.2025,0.0038483333331084516,1.0337786097166681
2025-06-04 10:33:00,702.11,13.803,52.16257335,373.367,720.0,1893.0,14.064,0.119,29.067,57.87,58.333,windIEA3.4-7ms-C_1-200.csv,60,0.2,0.003834166666932662,1.0254803378388002
2025-06-04 10:33:00,693.99,13.757,51.53739914,373.267,709.0,1867.0,13.92,0.119,29.059,57.87,58.333,windIEA3.4-7ms-C_1-200.csv,61,0.19694444444444445,0.0038213888890560816,1.021628553725558
2025-06-04 10:33:00,686.34,13.78,51.45137881,372.4,709.0,1867.0,13.783,0.119,29.049,57.87,58.333,windIEA3.4-7ms-C_1-200.csv,62,0.19694444444444445,0.0038277777777680597,1.033015706501151
2025-06-04 10:33:00,685.71,13.878,50.4395446,372.4,700.0,1849.0,13.772,0.119,29.038,57.87,58.333,windIEA3.4-7ms-C_1-200.csv,63,0.19444444444444445,0.0038550000002268944,1.0208397135815432
2025-06-04 10:33:00,686.46,13.827,50.62558762,372.367,700.0,1848.0,13.786,0.119,29.028,57.87,58.333,windIEA3.4-7ms-C_1-200.csv,64,0.19444444444444445,0.0038408333332140485,1.0197243830667482
2025-06-04 10:33:00,699.51,13.693,51.77828087,372.3,709.0,1867.0,14.018,0.119,29.015,57.87,58.333,windIEA3.4-7ms-C_1-200.csv,65,0.19694444444444445,0.0038036111113637374,1.0135666395047962
2025-06-04 10:33:00,711.51,13.684,52.17772581,372.433,714.0,1879.0,14.231,0.119,29.002,57.87,58.333,windIEA3.4-7ms-C_1-200.csv,66,0.19833333333333333,0.0038011111111960773,1.0034995994434373
2025-06-04 10:34:00,722.4,13.663,53.13620728,374.1,726.0,1907.0,14.424,0.119,28.996,57.87,58.333,windIEA3.4-7ms-C_1-200.csv,67,0.20166666666666666,0.0037952777774294066,1.004983388704319
2025-06-04 10:34:00,736.1,13.653,54.05405405,374.667,738.0,1933.0,14.665,0.119,28.991,57.87,58.333,windIEA3.4-7ms-C_1-200.csv,68,0.205,0.0037925000002844373,1.002581171036544
2025-06-04 10:34:00,740.31,13.684,55.2470038,375.667,756.0,1973.0,14.739,0.119,28.99,57.87,58.333,windIEA3.4-7ms-C_1-200.csv,69,0.21,0.0038011111111151334,1.0211938242087775
2025-06-04 10:34:00,749.25,13.684,55.2470038,375.667,756.0,1973.0,14.739,0.119,28.99,57.87,58.333,windIEA3.4-7ms-C_1-200.csv,70,0.21,0.0038011111111151334,1.009009009009009
2025-06-04 10:34:00,751.33,13.76,55.66860465,376.133,766.0,1998.0,14.931,0.119,28.998,57.87,58.333,windIEA3.4-7ms-C_1-200.csv,71,0.2127777777777778,0.00382222222230206,1.0195253750016637
2025-06-04 10:34:00,757.68,13.729,55.93998106,376.433,768.0,2003.0,15.042,0.119,29.006,57.87,58.333,windIEA3.4-7ms-C_1-200.csv,72,0.21333333333333335,0.0038136111112464744,1.0136205258156479
2025-06-04 10:34:00,780.42,13.844,55.98093037,376.633,775.0,2016.0,15.436,0.119,29.014,57.87,58.333,windIEA3.4-7ms-C_1-200.csv,73,0.2152777777777778,0.003845555555345762,0.9930550216550064
2025-06-04 10:34:00,802.77,14.144,56.77319005,379.267,803.0,2078.0,15.821,0.119,29.022,58.102,58.333,windIEA3.4-7ms-C_1-200.csv,74,0.22305555555555556,0.0039288888885600955,1.0002865079661671
2025-06-04 10:34:00,828.29,14.283,57.48092138,379.733,821.0,2119.0,16.256,0.119,29.039,58.102,58.333,windIEA3.4-7ms-C_1-200.csv,75,0.22805555555555557,0.003967499999659114,0.9911987347426626
2025-06-04 10:34:00,833.04,14.349,59.58603387,382.667,855.0,2189.0,16.336,0.119,29.052,58.102,58.333,windIEA3.4-7ms-C_1-200.csv,76,0.2375,0.0039858333333303965,1.0263612791702679
2025-06-04 10:34:00,854.6,14.449,59.03522735,381.667,853.0,2189.0,16.7,0.119,29.073,58.102,58.333,windIEA3.4-7ms-C_1-200.csv,77,0.23694444444444446,0.004013611111204511,0.9981277790779312
2025-06-04 10:34:00,843.98,14.867,58.24981503,383.1,866.0,2217.0,16.521,0.119,29.091,58.102,58.333,windIEA3.4-7ms-C_1-200.csv,78,0.24055555555555555,0.004129722221978969,1.0260906656555842
2025-06-04 10:34:00,856.82,14.867,58.24981503,383.1,866.0,2217.0,16.521,0.119,29.091,58.102,58.333,windIEA3.4-7ms-C_1-200.csv,79,0.24055555555555555,0.004129722221978969,1.0107140356200834
2025-06-04 10:34:00,860.64,14.985,58.65865866,382.6,879.0,2244.0,16.801,0.119,29.138,58.102,58.333,windIEA3.4-7ms-C_1-200.csv,80,0.24416666666666667,0.004162499999904817,1.0213329615170106
2025-06-04 10:34:00,873.96,15.118,58.3410504,383.633,882.0,2253.0,17.024,0.119,29.152,58.102,58.565,windIEA3.4-7ms-C_1-200.csv,81,0.245,0.004199444444695839,1.0091995056982013
2025-06-04 10:34:00,880.58,15.253,59.20146856,385.233,903.0,2295.0,17.142,0.119,29.17,58.102,58.565,windIEA3.4-7ms-C_1-200.csv,82,0.25083333333333335,0.0042369444446993185,1.0254604919484884
2025-06-04 10:34:00,886.41,15.684,57.57459832,385.6,903.0,2297.0,17.239,0.119,29.195,58.102,58.565,windIEA3.4-7ms-C_1-200.csv,83,0.25083333333333335,0.0043566666664211886,1.0187159440890785
2025-06-04 10:34:00,880.75,16.087,56.50525269,385.6,909.0,2310.0,17.145,0.119,29.205,58.102,58.565,windIEA3.4-7ms-C_1-200.csv,84,0.2525,0.00446861111099298,1.0320749361339767
2025-06-04 10:34:00,878.82,16.227,55.70961977,385.7,904.0,2298.0,17.113,0.119,29.224,58.102,58.565,windIEA3.4-7ms-C_1-200.csv,85,0.2511111111111111,0.004507499999961157,1.028652056166223
2025-06-04 10:34:00,873.79,16.337,55.21209524,384.3,902.0,2293.0,17.029,0.119,29.235,58.102,58.565,windIEA3.4-7ms-C_1-200.csv,86,0.25055555555555553,0.00453805555587815,1.032284645052015
2025-06-04 10:34:00,869.0,16.458,54.19856605,384.433,892.0,2272.0,16.949,0.119,29.243,58.102,58.565,windIEA3.4-7ms-C_1-200.csv,87,0.2477777777777778,0.004571666666405795,1.0264672036823936
2025-06-04 10:34:00,863.96,16.502,53.99345534,384.533,891.0,2272.0,16.864,0.119,29.247,58.102,58.565,windIEA3.4-7ms-C_1-200.csv,88,0.2475,0.004583888888782498,1.0312977452659844
2025-06-04 10:34:00,850.64,16.573,53.52078682,383.4,887.0,2261.0,16.641,0.119,29.249,58.102,58.565,windIEA3.4-7ms-C_1-200.csv,89,0.24638888888888888,0.0046036111112779205,1.042744286654754
2025-06-04 10:34:00,843.71,16.573,52.19332649,383.2,865.0,2214.0,16.524,0.119,29.248,58.102,58.565,windIEA3.4-7ms-C_1-200.csv,90,0.24027777777777778,0.004603611111543425,1.0252337888611016
2025-06-04 10:34:00,835.12,16.573,52.19332649,383.2,865.0,2214.0,16.524,0.119,29.248,58.102,58.565,windIEA3.4-7ms-C_1-200.csv,91,0.24027777777777778,0.004603611111543425,1.0357792892039468
2025-06-04 10:34:00,830.59,16.456,52.07826932,382.533,857.0,2196.0,16.302,0.119,29.235,58.333,58.565,windIEA3.4-7ms-C_1-200.csv,92,0.23805555555555555,0.004571111111484907,1.0317966746529574
2025-06-04 10:34:00,823.41,16.572,51.35167753,381.2,851.0,2184.0,16.18,0.119,29.224,58.333,58.565,windIEA3.4-7ms-C_1-200.csv,93,0.2363888888888889,0.004603333333186416,1.033507001372342
2025-06-04 10:34:00,818.5,16.542,51.02164188,380.467,844.0,2168.0,16.097,0.123,29.214,58.333,58.565,windIEA3.4-7ms-C_1-200.csv,94,0.23444444444444446,0.004595000000114549,1.0311545510079414
2025-06-04 10:34:00,810.94,16.391,51.18662681,381.5,839.0,2157.0,15.968,0.119,29.196,58.333,58.565,windIEA3.4-7ms-C_1-200.csv,95,0.23305555555555554,0.004553055555323779,1.0346018201099958
2025-06-04 10:34:00,805.98,16.292,50.69972993,380.133,826.0,2130.0,15.883,0.119,29.185,58.333,58.565,windIEA3.4-7ms-C_1-200.csv,96,0.22944444444444445,0.004525555555448389,1.024839326037867
2025-06-04 10:34:00,817.83,16.168,51.58337457,381.133,834.0,2147.0,16.085,0.119,29.166,58.333,58.565,windIEA3.4-7ms-C_1-200.csv,97,0.23166666666666666,0.004491111110853922,1.019771835222479
2025-06-04 10:34:00,812.1,16.065,51.85185185,380.733,833.0,2141.0,15.988,0.119,29.154,58.333,58.565,windIEA3.4-7ms-C_1-200.csv,98,0.2313888888888889,0.004462500000159375,1.025735746829208
2025-06-04 10:34:00,808.08,15.819,52.34212024,380.133,828.0,2134.0,15.919,0.119,29.144,58.333,58.565,windIEA3.4-7ms-C_1-200.csv,99,0.23,0.004394166666260366,1.0246510246510245
2025-06-04 10:34:00,783.28,15.745,52.65163544,380.567,829.0,2132.0,15.493,0.119,29.138,58.333,58.565,windIEA3.4-7ms-C_1-200.csv,100,0.23027777777777778,0.004373611111096339,1.058369931569809
2025-06-04 10:34:00,774.86,15.685,51.19540963,379.467,803.0,2078.0,15.347,0.119,29.13,58.333,58.565,windIEA3.4-7ms-C_1-200.csv,101,0.22305555555555556,0.004356944444191872,1.0363162377719846
2025-06-04 10:34:00,774.98,15.65,50.73482428,377.633,794.0,2056.0,15.349,0.119,29.115,58.102,58.565,windIEA3.4-7ms-C_1-200.csv,102,0.22055555555555556,0.004347222222320774,1.0245425688404861
2025-06-04 10:34:00,764.71,15.583,50.3112366,378.133,784.0,2036.0,15.171,0.119,29.105,58.102,58.565,windIEA3.4-7ms-C_1-200.csv,103,0.21777777777777776,0.004328611111454528,1.0252252487871218
2025-06-04 10:34:00,764.03,15.367,51.01841609,378.333,784.0,2034.0,15.159,0.119,29.086,58.102,58.565,windIEA3.4-7ms-C_1-200.csv,104,0.21777777777777776,0.004268611110811491,1.0261377171053494
2025-06-04 10:34:00,747.11,15.181,51.57762993,377.6,783.0,2031.0,14.864,0.119,29.073,58.102,58.565,windIEA3.4-7ms-C_1-200.csv,105,0.2175,0.004216944444620393,1.0480384414610968
2025-06-04 10:34:00,750.6,15.196,50.40800211,377.333,766.0,1994.0,14.925,0.119,29.058,58.102,58.565,windIEA3.4-7ms-C_1-200.csv,106,0.2127777777777778,0.004221111110760858,1.0205169197974953
2025-06-04 10:34:00,744.98,15.164,50.38248483,377.233,764.0,1990.0,14.827,0.119,29.044,58.102,58.565,windIEA3.4-7ms-C_1-200.csv,107,0.21222222222222223,0.004212222222431069,1.0255308867352144
2025-06-04 10:34:00,749.83,15.038,51.1371193,376.367,769.0,2000.0,14.912,0.119,29.029,58.102,58.565,windIEA3.4-7ms-C_1-200.csv,108,0.2136111111111111,0.004177222222040792,1.0255657949135137
2025-06-04 10:34:00,760.58,14.971,51.83354485,378.6,776.0,2013.0,15.099,0.119,29.015,58.102,58.565,windIEA3.4-7ms-C_1-200.csv,109,0.21555555555555556,0.004158611111382546,1.020274001419969
2025-06-04 10:34:00,766.25,14.916,52.2928399,378.3,780.0,2025.0,15.099,0.119,29.002,58.102,58.565,windIEA3.4-7ms-C_1-200.csv,110,0.21666666666666667,0.0041433333336074315,1.0179445350734095
2025-06-04 10:34:00,768.82,14.829,53.20655472,379.133,789.0,2044.0,15.243,0.119,28.997,58.102,58.565,windIEA3.4-7ms-C_1-200.csv,111,0.21916666666666668,0.004119166666964875,1.0262480164407792
2025-06-04 10:34:00,765.73,14.645,53.67019461,378.6,786.0,2036.0,15.189,0.119,28.989,57.87,58.565,windIEA3.4-7ms-C_1-200.csv,112,0.21833333333333332,0.00406805555522716,1.0264714716675591
2025-06-04 10:34:00,762.68,14.786,53.15839307,378.6,786.0,2035.0,15.136,0.119,28.984,57.87,58.565,windIEA3.4-7ms-C_1-200.csv,113,0.21833333333333332,0.004107222222572224,1.0305763885246761
2025-06-04 10:34:00,764.83,14.794,52.92686224,378.267,783.0,2028.0,15.173,0.119,28.981,57.87,58.565,windIEA3.4-7ms-C_1-200.csv,114,0.2175,0.004109444444556969,1.023756913300995
2025-06-04 10:34:00,764.17,14.761,53.11293273,379.333,784.0,2031.0,15.162,0.119,28.977,57.87,58.565,windIEA3.4-7ms-C_1-200.csv,115,0.21777777777777776,0.004100277777633797,1.0259497232291244
2025-06-04 10:34:00,773.34,14.768,53.08775731,378.567,784.0,2032.0,15.321,0.119,28.974,57.87,58.796,windIEA3.4-7ms-C_1-200.csv,116,0.21777777777777776,0.004102222222462495,1.0137843639278972
2025-06-04 10:34:00,788.03,14.633,55.35433609,380.2,810.0,2089.0,15.582,0.119,28.973,57.87,58.796,windIEA3.4-7ms-C_1-200.csv,117,0.225,0.004064722222197282,1.027879649251932
2025-06-04 10:34:00,798.62,14.56,55.90659341,381.267,814.0,2097.0,15.764,0.119,28.974,57.87,58.796,windIEA3.4-7ms-C_1-200.csv,118,0.22611111111111112,0.004044444444198002,1.019258220430242
2025-06-04 10:34:00,816.07,14.705,55.83134988,382.133,821.0,2113.0,16.063,0.119,28.979,57.87,58.796,windIEA3.4-7ms-C_1-200.csv,119,0.22805555555555557,0.004084722222294862,1.0060411484308944
2025-06-04 10:34:00,823.27,14.791,56.92650936,382.667,842.0,2160.0,16.185,0.119,28.986,57.87,58.796,windIEA3.4-7ms-C_1-200.csv,120,0.2338888888888889,0.0041086111113855395,1.0227507379110135
2025-06-04 10:34:00,843.37,14.943,56.74897946,383.133,848.0,2171.0,16.311,0.119,28.997,57.87,58.796,windIEA3.4-7ms-C_1-200.csv,121,0.23555555555555555,0.0041508333329868755,1.0054898798866452
2025-06-04 10:34:00,840.05,15.324,56.44740277,383.533,865.0,2209.0,16.47,0.119,29.007,57.87,58.796,windIEA3.4-7ms-C_1-200.csv,122,0.24027777777777778,0.004256666666433018,1.0297006130587465
2025-06-04 10:34:00,841.57,15.464,56.00103466,383.2,866.0,2211.0,16.496,0.119,29.018,57.639,58.796,windIEA3.4-7ms-C_1-200.csv,123,0.24055555555555555,0.004295555555643649,1.0290290766068182
2025-06-04 10:34:00,838.08,15.422,56.15354688,384.4,866.0,2212.0,16.437,0.119,29.029,57.639,58.796,windIEA3.4-7ms-C_1-200.csv,124,0.24055555555555555,0.004283888888971203,1.0333142420771286
2025-06-04 10:34:00,825.49,15.415,55.14109633,383.467,850.0,2175.0,16.223,0.119,29.045,57.639,58.796,windIEA3.4-7ms-C_1-200.csv,125,0.2361111111111111,0.00428194444481244,1.0296914559837187
